package,dependency,version
postcss-preset-env,postcss-page-break,^3.0.4
postcss-preset-env,postcss-place,^10.0.0
postcss-preset-env,postcss-pseudo-class-any-link,^10.0.1
postcss-preset-env,postcss-replace-overflow-wrap,^4.0.0
postcss-preset-env,postcss-selector-not,^8.0.1
@types/react-router-config,@types/react,*
@types/react-router-config,@types/history,^4.7.11
@types/react-router-config,@types/react-router,^5.1.0
estree-util-to-js,@types/estree-jsx,^1.0.0
estree-util-to-js,astring,^1.8.0
estree-util-to-js,source-map,^0.7.0
@types/tar,minipass,^4.0.0
@types/tar,@types/node,*
is-string,has-tostringtag,^1.0.0
@types/json2csv,@types/node,*
chart.js,@kurkle/color,^0.3.0
@embroider/addon-shim,broccoli-funnel,^3.0.8
@embroider/addon-shim,common-ancestor-path,^1.0.1
@embroider/addon-shim,semver,^7.3.8
@embroider/addon-shim,@embroider/shared-internals,^2.8.1
@storybook/addon-highlight,@storybook/global,^5.0.0
webpack-hot-middleware,ansi-html-community,0.0.8
webpack-hot-middleware,html-entities,^2.1.0
webpack-hot-middleware,strip-ansi,^6.0.0
gatsby-transformer-json,@babel/runtime,^7.20.13
gatsby-transformer-json,bluebird,^3.7.2
html-webpack-plugin,@types/html-minifier-terser,^6.0.0
html-webpack-plugin,html-minifier-terser,^6.0.2
html-webpack-plugin,lodash,^4.17.21
html-webpack-plugin,pretty-error,^4.0.0
html-webpack-plugin,tapable,^2.0.0
webpack-bundle-analyzer,@discoveryjs/json-ext,0.5.7
webpack-bundle-analyzer,acorn,^8.0.4
webpack-bundle-analyzer,acorn-walk,^8.0.0
webpack-bundle-analyzer,commander,^7.2.0
webpack-bundle-analyzer,debounce,^1.2.1
webpack-bundle-analyzer,escape-string-regexp,^4.0.0
webpack-bundle-analyzer,gzip-size,^6.0.0
webpack-bundle-analyzer,html-escaper,^2.0.2
webpack-bundle-analyzer,opener,^1.5.2
webpack-bundle-analyzer,picocolors,^1.0.0
webpack-bundle-analyzer,sirv,^2.0.3
webpack-bundle-analyzer,ws,^7.3.1
webpack-dev-middleware,colorette,^2.0.10
webpack-dev-middleware,memfs,^4.6.0
webpack-dev-middleware,mime-types,^2.1.31
webpack-dev-middleware,on-finished,^2.4.1
webpack-dev-middleware,range-parser,^1.2.1
webpack-dev-middleware,schema-utils,^4.0.0
react,loose-envify,^1.1.0
has-tostringtag,has-symbols,^1.0.3
react-dom,scheduler,^0.23.2
react-dom,loose-envify,^1.1.0
gulp-terser,plugin-error,^1.0.1
gulp-terser,terser,^5.9.0
gulp-terser,through2,^4.0.2
gulp-terser,vinyl-sourcemaps-apply,^0.2.1
terser-webpack-plugin,terser,^5.26.0
terser-webpack-plugin,jest-worker,^27.4.5
terser-webpack-plugin,schema-utils,^3.1.1
terser-webpack-plugin,serialize-javascript,^6.0.1
terser-webpack-plugin,@jridgewell/trace-mapping,^0.3.20
mini-css-extract-plugin,schema-utils,^4.0.0
mini-css-extract-plugin,tapable,^2.2.1
@types/history,history,*
@types/react-router,@types/history,^4.7.11
@types/react-router,@types/react,*
@yarnpkg/fslib,tslib,^2.4.0
@material-ui/core,@babel/runtime,^7.4.4
@material-ui/core,@material-ui/styles,^4.11.5
@material-ui/core,@material-ui/system,^4.12.2
@material-ui/core,@material-ui/types,5.1.0
@material-ui/core,@material-ui/utils,^4.11.3
@material-ui/core,@types/react-transition-group,^4.2.0
@material-ui/core,clsx,^1.0.4
@material-ui/core,hoist-non-react-statics,^3.3.2
@material-ui/core,popper.js,1.16.1-lts
@material-ui/core,prop-types,^15.7.2
@material-ui/core,react-is,^16.8.0 || ^17.0.0
@material-ui/core,react-transition-group,^4.4.0
@types/react,csstype,^3.0.2
@types/react,@types/prop-types,*
workbox-window,workbox-core,7.3.0
workbox-window,@types/trusted-types,^2.0.2
react-scroll,lodash.throttle,^4.1.1
react-scroll,prop-types,^15.7.2
mocha-slow-test-reporter,chalk,^1.1.1
mocha-slow-test-reporter,string-length,^1.0.1
mocha-slow-test-reporter,text-table,^0.2.0
mocha-slow-test-reporter,wordwrap,^1.0.0
react-toastify,clsx,^2.1.0
react-transition-group,@babel/runtime,^7.5.5
react-transition-group,dom-helpers,^5.0.1
react-transition-group,loose-envify,^1.4.0
react-transition-group,prop-types,^15.6.2
react-router-dom,react-router,6.28.0
react-router-dom,@remix-run/router,1.21.0
material-ui-pickers,@types/react-text-mask,^5.4.3
material-ui-pickers,clsx,^1.0.2
material-ui-pickers,react-event-listener,^0.6.6
material-ui-pickers,react-text-mask,^5.4.3
material-ui-pickers,react-transition-group,^2.5.3
material-ui-pickers,tslib,^1.9.3
@wordpress/wordcount,@babel/runtime,7.25.7
gridfs-stream,flushwritable,^1.0.0
react-image-lightbox,prop-types,^15.7.2
react-image-lightbox,react-modal,^3.11.1
focus-trap-react,focus-trap,^7.6.0
focus-trap-react,tabbable,^6.2.0
rc-overflow,@babel/runtime,^7.11.1
rc-overflow,classnames,^2.2.1
rc-overflow,rc-resize-observer,^1.0.0
rc-overflow,rc-util,^5.37.0
through2,readable-stream,3
@umijs/max-plugin-openapi,@umijs/openapi,^1.8.3
@umijs/max-plugin-openapi,rimraf,^4.4.0
@umijs/max-plugin-openapi,serve-static,^1.15.0
@umijs/max-plugin-openapi,swagger-ui-dist,^4.18.1
@lit-labs/ssr,@lit-labs/ssr-client,^1.1.7
@lit-labs/ssr,@lit-labs/ssr-dom-shim,^1.2.0
@lit-labs/ssr,@lit/reactive-element,^2.0.4
@lit-labs/ssr,@parse5/tools,^0.3.0
@lit-labs/ssr,@types/node,^16.0.0
@lit-labs/ssr,enhanced-resolve,^5.10.0
@lit-labs/ssr,lit,^3.1.2
@lit-labs/ssr,lit-element,^4.0.4
@lit-labs/ssr,lit-html,^3.1.2
@lit-labs/ssr,node-fetch,^3.2.8
@lit-labs/ssr,parse5,^7.1.1
plugin-error,ansi-colors,^1.0.1
terser,@jridgewell/source-map,^0.3.3
terser,acorn,^8.8.2
terser,commander,^2.20.0
terser,source-map-support,~0.5.20
@aws-sdk/util-buffer-from,@smithy/util-buffer-from,^1.0.1
@aws-sdk/util-buffer-from,tslib,^2.5.0
@umijs/request-record,chokidar,^3.5.3
@umijs/request-record,express,^4.18.2
@umijs/request-record,lodash,^4.17.21
@umijs/request-record,prettier,^2.6.2
@alita/plugins,@alita/babel-transform-jsx-class,0.0.2
@alita/plugins,@alita/inspx,0.0.2
@alita/plugins,@alita/request,3.1.2
@alita/plugins,@alita/types,3.1.2
@alita/plugins,@umijs/bundler-utils,4.3.30
@alita/plugins,@umijs/plugins,4.3.30
@alita/plugins,@umijs/utils,4.3.30
@alita/plugins,ahooks,^3.0.8
@alita/plugins,antd-mobile-alita,^2.3.4
@alita/plugins,antd-mobile-icons,^0.2.2
@alita/plugins,babel-plugin-import,^1.13.3
@alita/plugins,babel-runtime-jsx-plus,^0.1.5
@alita/plugins,classnames,^2.3.1
@alita/plugins,dva-core,^2.0.4
@alita/plugins,dva-immer,^1.0.0
@alita/plugins,dva-loading,^3.0.22
@alita/plugins,history,^5.1.0
@alita/plugins,react-redux,^7.2.6
@alita/plugins,react-router-dom,^6.1.1
@alita/plugins,redux,^4.1.2
@alita/plugins,semver,7.5.2
@aws-sdk/util-utf8-browser,tslib,^2.3.1
right-align,align-text,^0.1.1
string-length,strip-ansi,^7.1.0
@chakra-ui/portal,@chakra-ui/react-use-safe-layout-effect,2.1.0
@chakra-ui/portal,@chakra-ui/react-context,2.1.0
rc-resize-observer,@babel/runtime,^7.20.7
rc-resize-observer,classnames,^2.2.1
rc-resize-observer,rc-util,^5.38.0
rc-resize-observer,resize-observer-polyfill,^1.5.1
gulp-clean,fancy-log,^1.3.2
gulp-clean,plugin-error,^0.1.2
gulp-clean,rimraf,^2.6.2
gulp-clean,through2,^2.0.3
gulp-clean,vinyl,^2.1.0
@babel/plugin-transform-for-of,@babel/helper-plugin-utils,^7.25.9
@babel/plugin-transform-for-of,@babel/helper-skip-transparent-expression-wrappers,^7.25.9
@umijs/plugins,@ahooksjs/use-request,^2.0.0
@umijs/plugins,@ant-design/antd-theme-variable,^1.0.0
@umijs/plugins,@ant-design/cssinjs,^1.9.1
@umijs/plugins,@ant-design/icons,^4.7.0
@umijs/plugins,@ant-design/moment-webpack-plugin,^0.0.3
@umijs/plugins,@ant-design/pro-components,^2.0.1
@umijs/plugins,@tanstack/react-query,^4.24.10
@umijs/plugins,@tanstack/react-query-devtools,^4.24.10
@umijs/plugins,antd-dayjs-webpack-plugin,^1.0.6
@umijs/plugins,axios,^0.27.2
@umijs/plugins,babel-plugin-import,^1.13.8
@umijs/plugins,babel-plugin-styled-components,2.1.4
@umijs/plugins,dayjs,^1.11.7
@umijs/plugins,dva-core,^2.0.4
@umijs/plugins,dva-immer,^1.0.0
@umijs/plugins,dva-loading,^3.0.22
@umijs/plugins,event-emitter,~0.3.5
@umijs/plugins,fast-deep-equal,3.1.3
@umijs/plugins,intl,1.2.5
@umijs/plugins,lodash,^4.17.21
@umijs/plugins,moment,^2.29.4
@umijs/plugins,qiankun,^2.10.1
@umijs/plugins,react-intl,3.12.1
@umijs/plugins,react-redux,^8.0.5
@umijs/plugins,redux,^4.2.1
@umijs/plugins,styled-components,6.1.1
@umijs/plugins,tslib,^2
@umijs/plugins,warning,^4.0.3
@umijs/plugins,@umijs/valtio,1.0.4
@umijs/plugins,@umijs/bundler-utils,4.3.31
lit,@lit/reactive-element,^2.0.4
lit,lit-element,^4.1.0
lit,lit-html,^3.2.0
@stdlib/assert-is-number,@stdlib/assert-has-tostringtag-support,^0.2.2
@stdlib/assert-is-number,@stdlib/number-ctor,^0.2.2
@stdlib/assert-is-number,@stdlib/utils-define-nonenumerable-read-only-property,^0.2.2
@stdlib/assert-is-number,@stdlib/utils-native-class,^0.2.1
react-hot-toast,goober,^2.1.10
@lit/reactive-element,@lit-labs/ssr-dom-shim,^1.2.0
align-text,kind-of,^5.0.2
align-text,longest,^2.0.1
align-text,repeat-string,^1.6.1
parent-module,callsites,^4.1.0
enhanced-resolve,graceful-fs,^4.2.4
enhanced-resolve,tapable,^2.2.0
lit-html,@types/trusted-types,^2.0.2
lit-element,@lit-labs/ssr-dom-shim,^1.2.0
lit-element,@lit/reactive-element,^2.0.4
lit-element,lit-html,^3.2.0
@smithy/util-buffer-from,@smithy/is-array-buffer,^3.0.0
@smithy/util-buffer-from,tslib,^2.6.2
@babel/plugin-transform-sticky-regex,@babel/helper-plugin-utils,^7.25.9
react-responsive-carousel,classnames,^2.2.5
react-responsive-carousel,prop-types,^15.5.8
react-responsive-carousel,react-easy-swipe,^0.0.21
fancy-log,color-support,^1.1.3
vinyl,clone,^2.1.2
vinyl,clone-stats,^1.0.0
vinyl,remove-trailing-separator,^1.1.0
vinyl,replace-ext,^2.0.0
vinyl,teex,^1.0.1
@babel/helper-skip-transparent-expression-wrappers,@babel/types,^7.25.9
@babel/helper-skip-transparent-expression-wrappers,@babel/traverse,^7.25.9
vinyl-sourcemaps-apply,source-map,^0.5.1
@babel/plugin-transform-regenerator,regenerator-transform,^0.15.2
@babel/plugin-transform-regenerator,@babel/helper-plugin-utils,^7.25.9
@types/tapable,tapable,^2.2.0
next-sanity,@portabletext/react,^3.1.0
next-sanity,@sanity/client,^6.22.3
next-sanity,@sanity/next-loader,1.1.3
next-sanity,@sanity/preview-kit,5.1.14
next-sanity,@sanity/preview-url-secret,2.0.1
next-sanity,@sanity/visual-editing,2.5.1
next-sanity,groq,^3.63.0
next-sanity,history,^5.3.0
micromark-extension-gfm-tagfilter,micromark-util-types,^2.0.0
spdx-satisfies,spdx-compare,^1.0.0
spdx-satisfies,spdx-expression-parse,^3.0.0
spdx-satisfies,spdx-ranges,^2.0.0
error-stack-parser,stackframe,^1.3.4
regenerator-transform,@babel/runtime,^7.8.4
micromark-extension-mdx-md,micromark-util-types,^2.0.0
history,@babel/runtime,^7.7.6
@graphql-codegen/import-types-preset,tslib,~2.6.0
@graphql-codegen/import-types-preset,@graphql-codegen/add,^3.2.1
@graphql-codegen/import-types-preset,@graphql-codegen/plugin-helpers,^3.0.0
@graphql-codegen/import-types-preset,@graphql-codegen/visitor-plugin-common,2.13.1
spdx-compare,array-find-index,^1.0.2
spdx-compare,spdx-expression-parse,^3.0.0
spdx-compare,spdx-ranges,^2.0.0
spdx-expression-parse,spdx-exceptions,^2.1.0
spdx-expression-parse,spdx-license-ids,^3.0.0
@types/lodash.curry,@types/lodash,*
@portabletext/react,@portabletext/types,^2.0.13
@portabletext/react,@portabletext/toolkit,^2.0.15
@sanity/visual-editing,rxjs,^7.8.1
@sanity/visual-editing,xstate,^5.18.2
@sanity/visual-editing,valibot,0.31.1
@sanity/visual-editing,@vercel/stega,0.1.2
@sanity/visual-editing,@sanity/mutate,0.10.1-canary.5
@sanity/visual-editing,@sanity/comlink,1.1.1
@sanity/visual-editing,use-effect-event,^1.0.2
@sanity/visual-editing,get-random-values-esm,^1.0.2
@sanity/visual-editing,@sanity/preview-url-secret,2.0.1
@sanity/visual-editing,scroll-into-view-if-needed,^3.1.0
dot-prop,type-fest,^4.18.2
@sanity/preview-kit,@sanity/preview-kit-compat,1.5.17
@sanity/preview-kit,mendoza,3.0.7
@sanity/preview-url-secret,@sanity/uuid,3.0.2
babel-core,babel-code-frame,^6.26.0
babel-core,babel-generator,^6.26.0
babel-core,babel-helpers,^6.24.1
babel-core,babel-messages,^6.23.0
babel-core,babel-register,^6.26.0
babel-core,babel-runtime,^6.26.0
babel-core,babel-template,^6.26.0
babel-core,babel-traverse,^6.26.0
babel-core,babel-types,^6.26.0
babel-core,babylon,^6.18.0
babel-core,convert-source-map,^1.5.1
babel-core,debug,^2.6.9
babel-core,json5,^0.5.1
babel-core,lodash,^4.17.4
babel-core,minimatch,^3.0.4
babel-core,path-is-absolute,^1.0.1
babel-core,private,^0.1.8
babel-core,slash,^1.0.0
babel-core,source-map,^0.5.7
@radix-ui/react-use-size,@radix-ui/react-use-layout-effect,1.1.0
@sanity/client,rxjs,^7.0.0
@sanity/client,get-it,^8.6.5
@sanity/client,@sanity/eventsource,^5.0.2
@types/get-port,get-port,*
stream-each,end-of-stream,^1.1.0
stream-each,stream-shift,^1.0.0
babel-helpers,babel-runtime,^6.22.0
babel-helpers,babel-template,^6.24.1
babel-traverse,babel-code-frame,^6.26.0
babel-traverse,babel-messages,^6.23.0
babel-traverse,babel-runtime,^6.26.0
babel-traverse,babel-types,^6.26.0
babel-traverse,babylon,^6.18.0
babel-traverse,debug,^2.6.8
babel-traverse,globals,^9.18.0
babel-traverse,invariant,^2.2.2
babel-traverse,lodash,^4.17.4
babel-code-frame,chalk,^1.1.3
babel-code-frame,esutils,^2.0.2
babel-code-frame,js-tokens,^3.0.2
babel-register,babel-core,^6.26.0
babel-register,babel-runtime,^6.26.0
babel-register,core-js,^2.5.0
babel-register,home-or-tmp,^2.0.0
babel-register,lodash,^4.17.4
babel-register,mkdirp,^0.5.1
babel-register,source-map-support,^0.4.15
stack-utils,escape-string-regexp,^2.0.0
babel-types,babel-runtime,^6.26.0
babel-types,esutils,^2.0.2
babel-types,lodash,^4.17.4
babel-types,to-fast-properties,^1.0.3
babel-template,babel-runtime,^6.26.0
babel-template,babel-traverse,^6.26.0
babel-template,babel-types,^6.26.0
babel-template,babylon,^6.18.0
babel-template,lodash,^4.17.4
babel-generator,babel-messages,^6.23.0
babel-generator,babel-runtime,^6.26.0
babel-generator,babel-types,^6.26.0
babel-generator,detect-indent,^4.0.0
babel-generator,jsesc,^1.3.0
babel-generator,lodash,^4.17.4
babel-generator,source-map,^0.5.7
babel-generator,trim-right,^1.0.1
end-of-stream,once,^1.4.0
datatables.net-searchpanes-bs4,datatables.net-searchpanes,2.3.3
datatables.net-searchpanes-bs4,datatables.net-bs4,^2
datatables.net-searchpanes-bs4,jquery,>=1.7
libnpmpublish,ci-info,^4.0.0
libnpmpublish,normalize-package-data,^7.0.0
libnpmpublish,npm-package-arg,^12.0.0
libnpmpublish,npm-registry-fetch,^18.0.1
libnpmpublish,proc-log,^5.0.0
libnpmpublish,semver,^7.3.7
libnpmpublish,sigstore,^2.2.0
libnpmpublish,ssri,^12.0.0
@parse5/tools,parse5,^7.0.0
@lit-labs/ssr-client,@lit/reactive-element,^2.0.4
@lit-labs/ssr-client,lit,^3.1.2
@lit-labs/ssr-client,lit-html,^3.1.2
@reactflow/node-toolbar,classcat,^5.0.3
@reactflow/node-toolbar,zustand,^4.4.1
@reactflow/node-toolbar,@reactflow/core,11.11.4
@types/mute-stream,@types/node,*
@graphql-codegen/visitor-plugin-common,tslib,~2.6.0
@graphql-codegen/visitor-plugin-common,auto-bind,~4.0.0
@graphql-codegen/visitor-plugin-common,graphql-tag,^2.11.0
@graphql-codegen/visitor-plugin-common,parse-filepath,^1.0.2
@graphql-codegen/visitor-plugin-common,change-case-all,1.0.15
@graphql-codegen/visitor-plugin-common,dependency-graph,^0.11.0
@graphql-codegen/visitor-plugin-common,@graphql-tools/utils,^10.0.0
@graphql-codegen/visitor-plugin-common,@graphql-tools/optimize,^2.0.0
@graphql-codegen/visitor-plugin-common,@graphql-codegen/plugin-helpers,^5.1.0
@graphql-codegen/visitor-plugin-common,@graphql-tools/relay-operation-optimizer,^7.0.0
html-parse-stringify,void-elements,3.1.0
sigstore,@sigstore/bundle,^3.0.0
sigstore,@sigstore/core,^2.0.0
sigstore,@sigstore/protobuf-specs,^0.3.2
sigstore,@sigstore/sign,^3.0.0
sigstore,@sigstore/tuf,^3.0.0
sigstore,@sigstore/verify,^2.0.0
restore-cursor,onetime,^7.0.0
restore-cursor,signal-exit,^4.1.0
send,ms,^2.1.3
send,etag,^1.8.1
send,debug,^4.3.5
send,fresh,^0.5.2
send,destroy,^1.2.0
send,statuses,^2.0.1
send,encodeurl,^2.0.0
send,mime-types,^2.1.35
send,escape-html,^1.0.3
send,http-errors,^2.0.0
send,on-finished,^2.4.1
send,range-parser,^1.2.1
config,json5,^2.2.3
@styled-icons/ionicons-sharp,@babel/runtime,^7.19.0
@styled-icons/ionicons-sharp,@styled-icons/styled-icon,^10.7.0
npm-registry-fetch,@npmcli/redact,^3.0.0
npm-registry-fetch,jsonparse,^1.3.1
npm-registry-fetch,make-fetch-happen,^14.0.0
npm-registry-fetch,minipass,^7.0.2
npm-registry-fetch,minipass-fetch,^4.0.0
npm-registry-fetch,minizlib,^3.0.1
npm-registry-fetch,npm-package-arg,^12.0.0
npm-registry-fetch,proc-log,^5.0.0
@graphql-codegen/add,@graphql-codegen/plugin-helpers,^5.0.3
@graphql-codegen/add,tslib,~2.6.0
formik,@types/hoist-non-react-statics,^3.3.1
formik,deepmerge,^2.1.1
formik,hoist-non-react-statics,^3.3.0
formik,lodash,^4.17.21
formik,lodash-es,^4.17.21
formik,react-fast-compare,^2.0.1
formik,tiny-warning,^1.0.2
formik,tslib,^2.0.0
@react-aria/separator,@swc/helpers,^0.5.0
@react-aria/separator,@react-aria/utils,^3.25.3
@react-aria/separator,@react-types/shared,^3.25.0
babel-messages,babel-runtime,^6.22.0
onetime,mimic-function,^5.0.0
gulp-uglify,array-each,^1.0.1
gulp-uglify,extend-shallow,^3.0.2
gulp-uglify,gulplog,^1.0.0
gulp-uglify,has-gulplog,^0.1.0
gulp-uglify,isobject,^3.0.1
gulp-uglify,make-error-cause,^1.1.1
gulp-uglify,safe-buffer,^5.1.2
gulp-uglify,through2,^2.0.0
gulp-uglify,uglify-js,^3.0.5
gulp-uglify,vinyl-sourcemaps-apply,^0.2.0
on-finished,ee-first,1.1.1
http-errors,depd,2.0.0
http-errors,inherits,2.0.4
http-errors,setprototypeof,1.2.0
http-errors,statuses,2.0.1
http-errors,toidentifier,1.0.1
html-minifier,camel-case,^3.0.0
html-minifier,clean-css,^4.2.1
html-minifier,commander,^2.19.0
html-minifier,he,^1.2.0
html-minifier,param-case,^2.1.1
html-minifier,relateurl,^0.2.7
html-minifier,uglify-js,^3.5.1
levenary,leven,^3.1.0
hoist-non-react-statics,react-is,^16.7.0
@types/hoist-non-react-statics,@types/react,*
@types/hoist-non-react-statics,hoist-non-react-statics,^3.3.0
gulplog,glogg,^2.2.0
@sanity/next-loader,@sanity/comlink,1.1.1
@sanity/next-loader,use-effect-event,^1.0.2
extend-shallow,assign-symbols,^1.0.0
extend-shallow,is-extendable,^1.0.1
@visx/tooltip,@types/react,*
@visx/tooltip,@visx/bounds,3.3.0
@visx/tooltip,classnames,^2.3.1
@visx/tooltip,prop-types,^15.5.10
@visx/tooltip,react-use-measure,^2.0.4
make-error-cause,make-error,^1.3.5
has-gulplog,sparkles,^2.0.0
clean-css,source-map,~0.6.0
param-case,no-case,^4.0.0
camel-case,no-case,^4.0.0
node-emoji,@sindresorhus/is,^4.6.0
node-emoji,char-regex,^1.0.2
node-emoji,emojilib,^2.4.0
node-emoji,skin-tone,^2.0.0
datatables.net-searchpanes,datatables.net,^2
datatables.net-searchpanes,jquery,>=1.7
datatables.net-bs4,datatables.net,2.1.8
datatables.net-bs4,jquery,>=1.7
@loki/diff-graphics-magick,fs-extra,^9.1.0
@loki/diff-graphics-magick,gm,^1.23.1
tiny-worker,esm,^3.2.25
react-use-measure,debounce,^1.2.1
unctx,acorn,^8.8.2
unctx,estree-walker,^3.0.3
unctx,magic-string,^0.30.0
unctx,unplugin,^1.3.1
gm,array-parallel,~0.1.3
gm,array-series,~0.1.5
gm,cross-spawn,^4.0.0
gm,debug,^3.1.0
mailgun.js,axios,^1.7.2
mailgun.js,base-64,^1.0.0
mailgun.js,url-join,^4.0.1
@styled-icons/bootstrap,@babel/runtime,^7.20.7
@styled-icons/bootstrap,@styled-icons/styled-icon,^10.7.0
unplugin,acorn,^8.14.0
unplugin,webpack-virtual-modules,^0.6.2
@accounts/magic-link,bcryptjs,^2.4.3
@accounts/magic-link,tslib,2.3.0
@graphql-codegen/plugin-helpers,tslib,~2.6.0
@graphql-codegen/plugin-helpers,lodash,~4.17.0
@graphql-codegen/plugin-helpers,common-tags,1.8.2
@graphql-codegen/plugin-helpers,import-from,4.0.0
@graphql-codegen/plugin-helpers,change-case-all,1.0.15
@graphql-codegen/plugin-helpers,@graphql-tools/utils,^10.0.0
axios-mock-adapter,fast-deep-equal,^3.1.3
axios-mock-adapter,is-buffer,^2.0.5
mdast-util-mdx-jsx,@types/estree-jsx,^1.0.0
mdast-util-mdx-jsx,@types/hast,^3.0.0
mdast-util-mdx-jsx,@types/mdast,^4.0.0
mdast-util-mdx-jsx,@types/unist,^3.0.0
mdast-util-mdx-jsx,ccount,^2.0.0
mdast-util-mdx-jsx,devlop,^1.1.0
mdast-util-mdx-jsx,mdast-util-from-markdown,^2.0.0
mdast-util-mdx-jsx,mdast-util-to-markdown,^2.0.0
mdast-util-mdx-jsx,parse-entities,^4.0.0
mdast-util-mdx-jsx,stringify-entities,^4.0.0
mdast-util-mdx-jsx,unist-util-stringify-position,^4.0.0
mdast-util-mdx-jsx,vfile-message,^4.0.0
axios,form-data,^4.0.0
axios,proxy-from-env,^1.1.0
axios,follow-redirects,^1.15.6
@storybook/react-docgen-typescript-plugin,debug,^4.1.1
@storybook/react-docgen-typescript-plugin,endent,^2.0.1
@storybook/react-docgen-typescript-plugin,find-cache-dir,^3.3.1
@storybook/react-docgen-typescript-plugin,flat-cache,^3.0.4
@storybook/react-docgen-typescript-plugin,micromatch,^4.0.2
@storybook/react-docgen-typescript-plugin,react-docgen-typescript,^2.0.0
@storybook/react-docgen-typescript-plugin,tslib,^2.0.0
i18next,@babel/runtime,^7.23.2
path-scurry,lru-cache,^11.0.0
path-scurry,minipass,^7.1.2
@types/estree-jsx,@types/estree,*
parse-entities,@types/unist,^2.0.0
parse-entities,character-entities,^2.0.0
parse-entities,character-entities-legacy,^3.0.0
parse-entities,character-reference-invalid,^2.0.0
parse-entities,decode-named-character-reference,^1.0.0
parse-entities,is-alphanumerical,^2.0.0
parse-entities,is-decimal,^2.0.0
